,speciality,f_zip_code,count
16719,Internal Medicine,76308,11.0
16720,Internal Medicine,7631,99.0
16721,Internal Medicine,7631.0,1.0
16722,Internal Medicine,76310,8.0
16723,Internal Medicine,76314,3.0
16724,Internal Medicine,7632,27.0
16725,Internal Medicine,76380,2.0
16726,Internal Medicine,7640,5.0
16727,Internal Medicine,7640.0,1.0
16728,Internal Medicine,76401,90.0
16729,Internal Medicine,76424,2.0
16730,Internal Medicine,7643,2.0
16731,Internal Medicine,7644,6.0
16732,Internal Medicine,76442,28.0
16733,Internal Medicine,7645,1.0
16734,Internal Medicine,7647,13.0
16735,Internal Medicine,7649,19.0
16736,Internal Medicine,7650,11.0
16737,Internal Medicine,76501,18.0
16738,Internal Medicine,76502,128.0
16739,Internal Medicine,76503,10.0
16740,Internal Medicine,76504,21.0
16741,Internal Medicine,76508,318.0
16742,Internal Medicine,76513,2.0
16743,Internal Medicine,7652,50.0
16744,Internal Medicine,76525,1.0
16745,Internal Medicine,76528,2.0
16746,Internal Medicine,76540,4.0
16747,Internal Medicine,76543,1.0
16748,Internal Medicine,76544,2.0
16749,Internal Medicine,76548,4.0
16750,Internal Medicine,76549,19.0
16751,Internal Medicine,7656,2.0
16752,Internal Medicine,7657,3.0
16753,Internal Medicine,76570,2.0
16754,Internal Medicine,76599,7.0
16755,Internal Medicine,766,4.0
16756,Internal Medicine,7662,24.0
16757,Internal Medicine,7662.0,2.0
16758,Internal Medicine,7663,2.0
16759,Internal Medicine,76634,7.0
16760,Internal Medicine,7666,50.0
16761,Internal Medicine,7666.0,1.0
16762,Internal Medicine,76664,1.0
16763,Internal Medicine,76667,3.0
16764,Internal Medicine,767,1.0
16765,Internal Medicine,7670,2.0
16766,Internal Medicine,76702,37.0
16767,Internal Medicine,76707,6.0
16768,Internal Medicine,76708,31.0
16769,Internal Medicine,76708.0,1.0
16770,Internal Medicine,76710,6.0
16771,Internal Medicine,76712,346.0
16772,Internal Medicine,7675,10.0
16773,Internal Medicine,7677,4.0
16774,Internal Medicine,76801,131.0
16775,Internal Medicine,76802,3.0
16776,Internal Medicine,76804,5.0
16777,Internal Medicine,76823,23.0
16778,Internal Medicine,76825,1.0
16779,Internal Medicine,76834,4.0
16780,Internal Medicine,76902,22.0
16781,Internal Medicine,76903,55.0
16782,Internal Medicine,76904,89.0
16783,Internal Medicine,76905,12.0
16784,Internal Medicine,76932,1.0
16785,Internal Medicine,77002,161.0
16786,Internal Medicine,77003,13.0
16787,Internal Medicine,77004,269.0
16788,Internal Medicine,77005,303.0
16789,Internal Medicine,77006,23.0
16790,Internal Medicine,77007,7.0
16791,Internal Medicine,77008,164.0
16792,Internal Medicine,77009,43.0
16793,Internal Medicine,7701,58.0
16794,Internal Medicine,7701.0,3.0
16795,Internal Medicine,77010,1.0
16796,Internal Medicine,77011,1.0
16797,Internal Medicine,77013,1.0
16798,Internal Medicine,77014,7.0
16799,Internal Medicine,77015,65.0
16800,Internal Medicine,77017,62.0
16801,Internal Medicine,77018,1.0
16802,Internal Medicine,77019,10.0
16803,Internal Medicine,77021,15.0
16804,Internal Medicine,77023,1.0
16805,Internal Medicine,77024,315.0
16806,Internal Medicine,77025,113.0
16807,Internal Medicine,77026,40.0
16808,Internal Medicine,77027,312.0
16809,Internal Medicine,77029,1.0
16810,Internal Medicine,77030,2677.0
16811,Internal Medicine,77030.0,14.0
16812,Internal Medicine,77031,1.0
16813,Internal Medicine,77033,2.0
16814,Internal Medicine,77034,58.0
16815,Internal Medicine,77035,3.0
16816,Internal Medicine,77036,116.0
16817,Internal Medicine,7704,1.0
16818,Internal Medicine,77040,10.0
16819,Internal Medicine,77041,5.0
16820,Internal Medicine,77042,13.0
16821,Internal Medicine,77043,24.0
16822,Internal Medicine,77046,1.0
16823,Internal Medicine,77049,4.0
16824,Internal Medicine,77054,185.0
16825,Internal Medicine,77054.0,2.0
16826,Internal Medicine,77055,34.0
16827,Internal Medicine,77056,45.0
16828,Internal Medicine,77057,56.0
16829,Internal Medicine,77058,107.0
16830,Internal Medicine,77059,10.0
16831,Internal Medicine,77062,29.0
16832,Internal Medicine,77063,55.0
16833,Internal Medicine,77064,1.0
16834,Internal Medicine,77065,212.0
16835,Internal Medicine,77067,59.0
16836,Internal Medicine,77068,8.0
16837,Internal Medicine,77070,111.0
16838,Internal Medicine,77072,25.0
16839,Internal Medicine,77073,5.0
16840,Internal Medicine,77074,212.0
16841,Internal Medicine,77075,29.0
16842,Internal Medicine,77076,102.0
16843,Internal Medicine,77077,12.0
16844,Internal Medicine,77079,180.0
16845,Internal Medicine,77080,1.0
16846,Internal Medicine,77081,20.0
16847,Internal Medicine,77082,119.0
16848,Internal Medicine,77083,25.0
16849,Internal Medicine,77084,28.0
16850,Internal Medicine,77084.0,1.0
16851,Internal Medicine,77087,35.0
16852,Internal Medicine,77088,43.0
16853,Internal Medicine,77089,132.0
16854,Internal Medicine,77090,452.0
16855,Internal Medicine,77091,8.0
16856,Internal Medicine,77092,34.0
16857,Internal Medicine,77093,3.0
16858,Internal Medicine,77094,48.0
16859,Internal Medicine,77095,4.0
16860,Internal Medicine,77096,19.0
16861,Internal Medicine,77098,234.0
16862,Internal Medicine,77098.0,1.0
16863,Internal Medicine,77099,1.0
16864,Internal Medicine,771,6.0
16865,Internal Medicine,7712,58.0
16866,Internal Medicine,7716,13.0
16867,Internal Medicine,7719,21.0
16868,Internal Medicine,77210,63.0
16869,Internal Medicine,77213,2.0
16870,Internal Medicine,77216,29.0
16871,Internal Medicine,7722,2.0
16872,Internal Medicine,7723,2.0
16873,Internal Medicine,77238,4.0
16874,Internal Medicine,7724,26.0
16875,Internal Medicine,77244,2.0
16876,Internal Medicine,77251,1.0
16877,Internal Medicine,7726,34.0
16878,Internal Medicine,77267,3.0
16879,Internal Medicine,7727,2.0
16880,Internal Medicine,77274,3.0
16881,Internal Medicine,7728,52.0
16882,Internal Medicine,7728.0,1.0
16883,Internal Medicine,77284,1.0
16884,Internal Medicine,773,1.0
16885,Internal Medicine,7730,9.0
16886,Internal Medicine,77304,89.0
16887,Internal Medicine,7731,28.0
16888,Internal Medicine,7731.0,1.0
16889,Internal Medicine,77327,62.0
16890,Internal Medicine,7733,71.0
16891,Internal Medicine,77331,2.0
16892,Internal Medicine,77338,198.0
16893,Internal Medicine,77339,257.0
16894,Internal Medicine,77339.0,1.0
16895,Internal Medicine,77340,70.0
16896,Internal Medicine,77345,6.0
16897,Internal Medicine,77346,3.0
16898,Internal Medicine,77351,70.0
16899,Internal Medicine,77354,15.0
16900,Internal Medicine,77355,4.0
16901,Internal Medicine,77356,11.0
16902,Internal Medicine,77357,1.0
16903,Internal Medicine,77365,2.0
16904,Internal Medicine,77372,5.0
16905,Internal Medicine,77375,125.0
16906,Internal Medicine,77377,20.0
16907,Internal Medicine,77379,23.0
16908,Internal Medicine,7738,2.0
16909,Internal Medicine,77380,243.0
16910,Internal Medicine,77381,61.0
16911,Internal Medicine,77382,17.0
16912,Internal Medicine,77383,1.0
16913,Internal Medicine,77384,214.0
16914,Internal Medicine,77385,2.0
16915,Internal Medicine,77386,1.0
16916,Internal Medicine,77387,1.0
16917,Internal Medicine,77388,12.0
16918,Internal Medicine,7739,6.0
16919,Internal Medicine,77396,1.0
16920,Internal Medicine,7740,19.0
16921,Internal Medicine,77401,215.0
16922,Internal Medicine,77406,7.0
16923,Internal Medicine,77410,2.0
16924,Internal Medicine,77414,27.0
16925,Internal Medicine,77418,11.0
16926,Internal Medicine,77423,1.0
16927,Internal Medicine,77429,58.0
16928,Internal Medicine,77433,10.0
16929,Internal Medicine,77445,9.0
16930,Internal Medicine,77449,27.0
16931,Internal Medicine,77450,250.0
16932,Internal Medicine,77459,24.0
16933,Internal Medicine,7746,9.0
16934,Internal Medicine,77461,11.0
16935,Internal Medicine,77465,4.0
16936,Internal Medicine,77469,25.0
16937,Internal Medicine,7747,19.0
16938,Internal Medicine,77471,16.0
16939,Internal Medicine,77474,7.0
16940,Internal Medicine,77477,3.0
16941,Internal Medicine,77478,250.0
16942,Internal Medicine,77479,287.0
16943,Internal Medicine,7748,11.0
16944,Internal Medicine,77487,3.0
16945,Internal Medicine,77488,5.0
16946,Internal Medicine,77493,197.0
16947,Internal Medicine,77494,59.0
16948,Internal Medicine,77496,27.0
16949,Internal Medicine,77498,18.0
16950,Internal Medicine,77502,39.0
16951,Internal Medicine,77503,7.0
16952,Internal Medicine,77504,129.0
16953,Internal Medicine,77505,36.0
16954,Internal Medicine,77506,12.0
16955,Internal Medicine,77508,4.0
16956,Internal Medicine,7751,9.0
16957,Internal Medicine,77511,53.0
16958,Internal Medicine,77514,1.0
16959,Internal Medicine,77515,18.0
16960,Internal Medicine,77520,16.0
16961,Internal Medicine,77521,90.0
16962,Internal Medicine,7753,131.0
16963,Internal Medicine,7753.0,2.0
16964,Internal Medicine,77530,53.0
16965,Internal Medicine,77532,12.0
16966,Internal Medicine,77535,7.0
16967,Internal Medicine,77536,1.0
16968,Internal Medicine,77539,14.0
16969,Internal Medicine,77546,134.0
16970,Internal Medicine,7755,57.0
16971,Internal Medicine,77550,19.0
16972,Internal Medicine,77551,8.0
16973,Internal Medicine,77554,2.0
16974,Internal Medicine,77555,217.0
16975,Internal Medicine,7756,3.0
16976,Internal Medicine,77562,1.0
16977,Internal Medicine,77566,100.0
16978,Internal Medicine,77568,5.0
16979,Internal Medicine,77571,41.0
16980,Internal Medicine,77573,29.0
16981,Internal Medicine,77575,1.0
16982,Internal Medicine,77581,22.0
16983,Internal Medicine,77583,3.0
16984,Internal Medicine,77584,119.0
16985,Internal Medicine,77586,7.0
16986,Internal Medicine,77591,93.0
16987,Internal Medicine,77598,263.0
16988,Internal Medicine,77619,49.0
16989,Internal Medicine,7762,1.0
16990,Internal Medicine,77627,6.0
16991,Internal Medicine,77630,10.0
16992,Internal Medicine,7764,66.0
16993,Internal Medicine,77640,10.0
16994,Internal Medicine,77642,34.0
16995,Internal Medicine,77656,4.0
16996,Internal Medicine,77657,4.0
16997,Internal Medicine,77659,3.0
16998,Internal Medicine,777,4.0
16999,Internal Medicine,77701,82.0
17000,Internal Medicine,77702,150.0
17001,Internal Medicine,77706,85.0
17002,Internal Medicine,77707,27.0
17003,Internal Medicine,77720,1.0
17004,Internal Medicine,77726,4.0
17005,Internal Medicine,778,7.0
17006,Internal Medicine,77802,297.0
17007,Internal Medicine,77833,1.0
17008,Internal Medicine,77840,6.0
17009,Internal Medicine,77845,73.0
17010,Internal Medicine,77856,3.0
17011,Internal Medicine,77859,8.0
17012,Internal Medicine,77868,14.0
17013,Internal Medicine,77901,214.0
17014,Internal Medicine,77904,34.0
17015,Internal Medicine,77954,5.0
17016,Internal Medicine,77968,4.0
17017,Internal Medicine,77979,13.0
17018,Internal Medicine,780,2.0
17019,Internal Medicine,78003,17.0
17020,Internal Medicine,78006,16.0
17021,Internal Medicine,78009,108.0
17022,Internal Medicine,7801,6.0
17023,Internal Medicine,78013,1.0
17024,Internal Medicine,78016,12.0
17025,Internal Medicine,78017,1.0
17026,Internal Medicine,78023,13.0
17027,Internal Medicine,78028,77.0
17028,Internal Medicine,78029,1.0
17029,Internal Medicine,7803,11.0
17030,Internal Medicine,78041,136.0
17031,Internal Medicine,78043,45.0
17032,Internal Medicine,78045,19.0
17033,Internal Medicine,78063,6.0
17034,Internal Medicine,78102,3.0
17035,Internal Medicine,78114,2.0
17036,Internal Medicine,78130,117.0
17037,Internal Medicine,78131,1.0
17038,Internal Medicine,78154,9.0
17039,Internal Medicine,78155,22.0
17040,Internal Medicine,78201,38.0
17041,Internal Medicine,78202,6.0
17042,Internal Medicine,78204,2.0
17043,Internal Medicine,78205,245.0
17044,Internal Medicine,78207,74.0
17045,Internal Medicine,78209,49.0
17046,Internal Medicine,78210,7.0
17047,Internal Medicine,78211,30.0
17048,Internal Medicine,78212,256.0
17049,Internal Medicine,78213,30.0
17050,Internal Medicine,78214,188.0
17051,Internal Medicine,78215,78.0
17052,Internal Medicine,78216,108.0
17053,Internal Medicine,78217,57.0
17054,Internal Medicine,78218,20.0
17055,Internal Medicine,78219,2.0
17056,Internal Medicine,7822,1.0
17057,Internal Medicine,78220,24.0
17058,Internal Medicine,78221,74.0
17059,Internal Medicine,78222,75.0
17060,Internal Medicine,78223,68.0
17061,Internal Medicine,78224,79.0
17062,Internal Medicine,78227,12.0
17063,Internal Medicine,78228,59.0
17064,Internal Medicine,78229,782.0
17065,Internal Medicine,78229.0,1.0
17066,Internal Medicine,78230,23.0
17067,Internal Medicine,78231,61.0
17068,Internal Medicine,78232,74.0
17069,Internal Medicine,78233,89.0
17070,Internal Medicine,78234,12.0
17071,Internal Medicine,78235,24.0
17072,Internal Medicine,78236,25.0
17073,Internal Medicine,78237,1.0
17074,Internal Medicine,78238,32.0
17075,Internal Medicine,78239,1.0
17076,Internal Medicine,78240,702.0
17077,Internal Medicine,78240.0,6.0
17078,Internal Medicine,78248,11.0
17079,Internal Medicine,78249,3.0
17080,Internal Medicine,7825,1.0
17081,Internal Medicine,78251,116.0
17082,Internal Medicine,78254,11.0
17083,Internal Medicine,78255,1.0
17084,Internal Medicine,78256,32.0
17085,Internal Medicine,78258,323.0
17086,Internal Medicine,78259,13.0
17087,Internal Medicine,7826,16.0
17088,Internal Medicine,78260,18.0
17089,Internal Medicine,7828,3.0
17090,Internal Medicine,78284,1.0
17091,Internal Medicine,78293,2.0
17092,Internal Medicine,783,11.0
17093,Internal Medicine,7832,4.0
17094,Internal Medicine,7832.0,2.0
17095,Internal Medicine,78332,96.0
17096,Internal Medicine,78332.0,1.0
17097,Internal Medicine,78333,1.0
17098,Internal Medicine,78336,16.0
17099,Internal Medicine,7834,50.0
17100,Internal Medicine,7836,9.0
17101,Internal Medicine,78363,8.0
17102,Internal Medicine,78368,8.0
17103,Internal Medicine,78374,110.0
17104,Internal Medicine,78382,1.0
17105,Internal Medicine,78390,8.0
17106,Internal Medicine,784,6.0
17107,Internal Medicine,7840,23.0
17108,Internal Medicine,7840.0,3.0
17109,Internal Medicine,78401,5.0
17110,Internal Medicine,78404,120.0
17111,Internal Medicine,78405,11.0
17112,Internal Medicine,78410,21.0
17113,Internal Medicine,78411,86.0
17114,Internal Medicine,78411.0,1.0
17115,Internal Medicine,78412,188.0
17116,Internal Medicine,78413,11.0
17117,Internal Medicine,78414,139.0
17118,Internal Medicine,78415,19.0
17119,Internal Medicine,78418,47.0
17120,Internal Medicine,78419,1.0
17121,Internal Medicine,78427,1.0
17122,Internal Medicine,7844,1.0
17123,Internal Medicine,78466,10.0
17124,Internal Medicine,7849,12.0
17125,Internal Medicine,785,2.0
17126,Internal Medicine,7850,2.0
17127,Internal Medicine,78501,35.0
17128,Internal Medicine,78502,1.0
17129,Internal Medicine,78503,99.0
17130,Internal Medicine,78504,58.0
17131,Internal Medicine,78504.0,1.0
17132,Internal Medicine,78520,104.0
17133,Internal Medicine,78521,73.0
17134,Internal Medicine,78523,7.0
17135,Internal Medicine,78526,66.0
17136,Internal Medicine,78537,27.0
17137,Internal Medicine,78539,105.0
17138,Internal Medicine,78543,2.0
17139,Internal Medicine,78550,246.0
17140,Internal Medicine,78553,6.0
17141,Internal Medicine,78570,14.0
17142,Internal Medicine,78572,148.0
17143,Internal Medicine,78573,11.0
17144,Internal Medicine,78574,1.0
17145,Internal Medicine,78575,1.0
17146,Internal Medicine,78577,49.0
17147,Internal Medicine,78580,2.0
17148,Internal Medicine,78582,30.0
17149,Internal Medicine,78589,8.0
17150,Internal Medicine,78596,96.0
17151,Internal Medicine,78599,6.0
17152,Internal Medicine,7860,44.0
17153,Internal Medicine,78602,39.0
17154,Internal Medicine,78613,50.0
17155,Internal Medicine,78620,2.0
17156,Internal Medicine,78621,3.0
17157,Internal Medicine,78624,50.0
17158,Internal Medicine,78626,91.0
17159,Internal Medicine,78628,33.0
17160,Internal Medicine,78629,3.0
17161,Internal Medicine,78630,2.0
17162,Internal Medicine,78640,51.0
17163,Internal Medicine,78641,6.0
17164,Internal Medicine,78642,2.0
17165,Internal Medicine,78654,14.0
17166,Internal Medicine,78657,2.0
17167,Internal Medicine,7866,20.0
17168,Internal Medicine,78660,16.0
17169,Internal Medicine,78664,8.0
17170,Internal Medicine,78665,35.0
17171,Internal Medicine,78666,35.0
17172,Internal Medicine,78667,1.0
17173,Internal Medicine,78676,9.0
17174,Internal Medicine,78681,56.0
17175,Internal Medicine,7869,12.0
17176,Internal Medicine,78701,115.0
17177,Internal Medicine,78702,17.0
17178,Internal Medicine,78703,14.0
17179,Internal Medicine,78704,65.0
17180,Internal Medicine,78705,208.0
17181,Internal Medicine,7871,9.0
17182,Internal Medicine,78711,1.0
17183,Internal Medicine,78714,3.0
17184,Internal Medicine,78717,194.0
17185,Internal Medicine,78720,1.0
17186,Internal Medicine,78721,39.0
17187,Internal Medicine,78723,5.0
17188,Internal Medicine,78727,7.0
17189,Internal Medicine,78728,1.0
17190,Internal Medicine,78729,4.0
17191,Internal Medicine,78730,3.0
17192,Internal Medicine,78731,60.0
17193,Internal Medicine,78732,1.0
17194,Internal Medicine,78733,1.0
17195,Internal Medicine,78734,14.0
17196,Internal Medicine,78735,2.0
17197,Internal Medicine,78737,3.0
17198,Internal Medicine,78738,28.0
17199,Internal Medicine,78739,5.0
17200,Internal Medicine,78744,12.0
17201,Internal Medicine,78745,64.0
17202,Internal Medicine,78746,313.0
17203,Internal Medicine,78747,4.0
17204,Internal Medicine,78748,5.0
17205,Internal Medicine,78749,8.0
17206,Internal Medicine,78750,17.0
17207,Internal Medicine,78751,12.0
17208,Internal Medicine,78752,1.0
17209,Internal Medicine,78753,2.0
17210,Internal Medicine,78755,16.0
17211,Internal Medicine,78756,18.0
17212,Internal Medicine,78758,391.0
17213,Internal Medicine,78759,38.0
17214,Internal Medicine,7876,3.0
17215,Internal Medicine,78766,1.0
17216,Internal Medicine,78801,2.0
17217,Internal Medicine,7882,23.0
17218,Internal Medicine,78824,2.0
17219,Internal Medicine,78840,5.0
17220,Internal Medicine,78842,1.0
17221,Internal Medicine,78843,5.0
17222,Internal Medicine,78852,31.0
17223,Internal Medicine,78861,35.0
17224,Internal Medicine,78934,22.0
17225,Internal Medicine,78945,10.0
17226,Internal Medicine,78957,3.0
17227,Internal Medicine,79007,5.0
17228,Internal Medicine,7901,33.0
17229,Internal Medicine,79019,1.0
17230,Internal Medicine,7902,1.0
17231,Internal Medicine,79029,3.0
17232,Internal Medicine,79041,3.0
17233,Internal Medicine,79045,3.0
17234,Internal Medicine,79064,24.0
17235,Internal Medicine,79065,18.0
17236,Internal Medicine,79072,15.0
17237,Internal Medicine,791,17.0
17238,Internal Medicine,791.0,1.0
17239,Internal Medicine,79106,592.0
17240,Internal Medicine,79107,8.0
17241,Internal Medicine,79117,2.0
17242,Internal Medicine,79119,16.0
17243,Internal Medicine,79121,1.0
17244,Internal Medicine,79124,15.0
17245,Internal Medicine,792,2.0
17246,Internal Medicine,7920,8.0
17247,Internal Medicine,79201,2.0
17248,Internal Medicine,79202,1.0
17249,Internal Medicine,7922,9.0
17250,Internal Medicine,79220,2.0
17251,Internal Medicine,7924,6.0
