,speciality,Recipient_Zip_Code,median_payment
26772,Internal Medicine,07653,11.64
26773,Internal Medicine,07656,17.48
26774,Internal Medicine,07656-1935,13.095
26775,Internal Medicine,07657,96.8
26776,Internal Medicine,07662,17.61
26777,Internal Medicine,07662-3399,18.99
26778,Internal Medicine,07662-4200,13.03
26779,Internal Medicine,07663,16.86
26780,Internal Medicine,07663-5313,24.735
26781,Internal Medicine,07666,15.675
26782,Internal Medicine,07666-1706,107.2
26783,Internal Medicine,07666-3419,14.3
26784,Internal Medicine,07666-3521,10.785
26785,Internal Medicine,07666-4000,16.005
26786,Internal Medicine,07666-4242,14.71
26787,Internal Medicine,07666-4245,15.0
26788,Internal Medicine,07666-4314,16.21
26789,Internal Medicine,07666-4315,13.67
26790,Internal Medicine,07666-4513,20.77
26791,Internal Medicine,07666-5015,1.57
26792,Internal Medicine,07666-5157,48.47
26793,Internal Medicine,07670,23.94
26794,Internal Medicine,07675,54.785
26795,Internal Medicine,07675-2732,20.075
26796,Internal Medicine,07675-3102,29.95
26797,Internal Medicine,07677,66.76
26798,Internal Medicine,07701,15.23
26799,Internal Medicine,07701-0249,2.88
26800,Internal Medicine,07701-1160,29.95
26801,Internal Medicine,07701-1824,14.085
26802,Internal Medicine,07701-1844,84.0
26803,Internal Medicine,07701-2013,121.925
26804,Internal Medicine,07701-2020,13.24
26805,Internal Medicine,07701-2028,122.82
26806,Internal Medicine,07701-2106,13.38
26807,Internal Medicine,07701-2161,17.095
26808,Internal Medicine,07701-2179,13.79
26809,Internal Medicine,07701-4918,1.57
26810,Internal Medicine,07701-4929,16.45
26811,Internal Medicine,07701-4947,91.755
26812,Internal Medicine,07701-4955,16.97
26813,Internal Medicine,07701-5922,13.88
26814,Internal Medicine,07702,15.61
26815,Internal Medicine,07702-4806,10.14
26816,Internal Medicine,07702-4807,16.67
26817,Internal Medicine,07704,11.48
26818,Internal Medicine,07704-3262,10.21
26819,Internal Medicine,07712,14.66
26820,Internal Medicine,07712-3522,52.875
26821,Internal Medicine,07712-3537,19.855
26822,Internal Medicine,07712-3547,84.78
26823,Internal Medicine,07712-4556,24.25
26824,Internal Medicine,07712-5313,13.385
26825,Internal Medicine,07712-5359,16.52
26826,Internal Medicine,07712-7272,22.295
26827,Internal Medicine,07712-7603,29.685
26828,Internal Medicine,07716,15.14
26829,Internal Medicine,07716-1327,13.77
26830,Internal Medicine,07716-2469,15.0
26831,Internal Medicine,07717,9.36
26832,Internal Medicine,07717-1005,10.295
26833,Internal Medicine,07719,12.7
26834,Internal Medicine,07719-3933,17.905
26835,Internal Medicine,07722,11.79
26836,Internal Medicine,07722-2426,117.13
26837,Internal Medicine,07722-2519,74.89
26838,Internal Medicine,07724,15.02
26839,Internal Medicine,07724-1840,13.825
26840,Internal Medicine,07724-1885,11.65
26841,Internal Medicine,07724-1886,13.69
26842,Internal Medicine,07724-1890,15.805
26843,Internal Medicine,07724-2263,12.445
26844,Internal Medicine,07724-2268,101.25
26845,Internal Medicine,07724-4251,21.4
26846,Internal Medicine,07726,13.15
26847,Internal Medicine,07726-1734,15.07
26848,Internal Medicine,07726-1850,45.185
26849,Internal Medicine,07726-3016,23.18
26850,Internal Medicine,07726-8231,14.06
26851,Internal Medicine,07726-8249,14.975
26852,Internal Medicine,07726-8600,22.01
26853,Internal Medicine,07726-8735,20.13
26854,Internal Medicine,07726-9314,24.25
26855,Internal Medicine,07728,14.02
26856,Internal Medicine,07728-2537,17.59
26857,Internal Medicine,07728-2554,19.005
26858,Internal Medicine,07728-2635,29.525
26859,Internal Medicine,07728-2963,14.715
26860,Internal Medicine,07728-2964,17.78
26861,Internal Medicine,07728-2975,15.155
26862,Internal Medicine,07728-3069,14.24
26863,Internal Medicine,07728-5210,14.375
26864,Internal Medicine,07728-5211,10.48
26865,Internal Medicine,07730,16.985
26866,Internal Medicine,07730-1544,15.29
26867,Internal Medicine,07730-1600,12.79
26868,Internal Medicine,07730-1663,119.04
26869,Internal Medicine,07730-1904,13.62
26870,Internal Medicine,07731,14.135
26871,Internal Medicine,07731-2172,15.05
26872,Internal Medicine,07731-3301,12.73
26873,Internal Medicine,07731-3319,82.9
26874,Internal Medicine,07731-3320,22.3
26875,Internal Medicine,07731-3345,14.26
26876,Internal Medicine,07731-3354,15.31
26877,Internal Medicine,07731-8818,15.59
26878,Internal Medicine,07733,13.29
26879,Internal Medicine,07733-1511,95.48
26880,Internal Medicine,07733-1514,19.13
26881,Internal Medicine,07733-1517,73.99
26882,Internal Medicine,07733-1518,98.48
26883,Internal Medicine,07733-1526,20.45
26884,Internal Medicine,07733-1528,11.25
26885,Internal Medicine,07733-2934,8.925
26886,Internal Medicine,07735,18.115
26887,Internal Medicine,07735-1209,13.2
26888,Internal Medicine,07738,18.55
26889,Internal Medicine,07738-1472,17.375
26890,Internal Medicine,07739,15.095
26891,Internal Medicine,07739-1166,11.66
26892,Internal Medicine,07739-1634,100.0
26893,Internal Medicine,07740,14.52
26894,Internal Medicine,07740-6205,16.56
26895,Internal Medicine,07740-6211,14.71
26896,Internal Medicine,07740-6303,16.05
26897,Internal Medicine,07740-6331,16.83
26898,Internal Medicine,07740-6415,18.01
26899,Internal Medicine,07740-6518,125.0
26900,Internal Medicine,07740-6619,12.23
26901,Internal Medicine,07746,12.52
26902,Internal Medicine,07746-1059,17.7
26903,Internal Medicine,07746-1429,16.585
26904,Internal Medicine,07747,10.8
26905,Internal Medicine,07747-1552,10.21
26906,Internal Medicine,07747-1554,74.89
26907,Internal Medicine,07747-3469,17.05
26908,Internal Medicine,07747-4104,16.45
26909,Internal Medicine,07748,13.64
26910,Internal Medicine,07748-1736,16.15
26911,Internal Medicine,07748-1865,53.05
26912,Internal Medicine,07748-2014,14.77
26913,Internal Medicine,07750,9.4
26914,Internal Medicine,07750-1424,32.06
26915,Internal Medicine,07751,14.36
26916,Internal Medicine,07751-1564,13.915
26917,Internal Medicine,07751-1568,19.89
26918,Internal Medicine,07751-1571,13.91
26919,Internal Medicine,07752,10.49
26920,Internal Medicine,07753,14.64
26921,Internal Medicine,07753-2631,61.61
26922,Internal Medicine,07753-3012,22.19
26923,Internal Medicine,07753-4121,16.73
26924,Internal Medicine,07753-4481,19.56
26925,Internal Medicine,07753-4802,18.63
26926,Internal Medicine,07753-4859,59.5
26927,Internal Medicine,07753-4860,20.81
26928,Internal Medicine,07753-4862,16.8
26929,Internal Medicine,07753-4863,18.895
26930,Internal Medicine,07753-4896,106.625
26931,Internal Medicine,07753-6102,15.24
26932,Internal Medicine,07753-6104,14.51
26933,Internal Medicine,07753-6110,24.25
26934,Internal Medicine,07753-6115,14.64
26935,Internal Medicine,07753-7700,7.24
26936,Internal Medicine,07755,11.61
26937,Internal Medicine,07755-1500,16.79
26938,Internal Medicine,07755-2715,18.37
26939,Internal Medicine,07755-2757,10.865
26940,Internal Medicine,07755-2758,17.5
26941,Internal Medicine,07755-2765,20.97
26942,Internal Medicine,07756,31.84
26943,Internal Medicine,07756-1137,110.57
26944,Internal Medicine,07756-2016,17.22
26945,Internal Medicine,07762,35.795
26946,Internal Medicine,07764,14.86
26947,Internal Medicine,07764-1009,47.495
26948,Internal Medicine,07764-1029,13.025
26949,Internal Medicine,07764-1177,16.76
26950,Internal Medicine,07764-1326,17.12
26951,Internal Medicine,07764-1453,14.26
26952,Internal Medicine,07764-1462,15.29
26953,Internal Medicine,07764-1503,14.78
26954,Internal Medicine,07764-1859,13.88
26955,Internal Medicine,07764-1879,21.96
26956,Internal Medicine,07801,17.61
26957,Internal Medicine,07803,13.015
26958,Internal Medicine,07803-3163,14.62
26959,Internal Medicine,07803-3164,14.86
26960,Internal Medicine,07821,13.76
26961,Internal Medicine,07825,16.33
26962,Internal Medicine,07826,13.215
26963,Internal Medicine,07826-5082,15.36
26964,Internal Medicine,07828,13.1
26965,Internal Medicine,07832,16.0
26966,Internal Medicine,07832-2716,13.35
26967,Internal Medicine,07832-2764,14.73
26968,Internal Medicine,07834,15.49
26969,Internal Medicine,07834-2725,23.2
26970,Internal Medicine,07834-2901,18.39
26971,Internal Medicine,07836,13.33
26972,Internal Medicine,07836-9002,19.63
26973,Internal Medicine,07836-9189,8.705
26974,Internal Medicine,07840,17.675
26975,Internal Medicine,07840-1722,1.57
26976,Internal Medicine,07840-1730,15.51
26977,Internal Medicine,07840-1732,16.88
26978,Internal Medicine,07840-1779,18.83
26979,Internal Medicine,07840-1799,20.605
26980,Internal Medicine,07840-2307,19.16
26981,Internal Medicine,07840-2642,14.58
26982,Internal Medicine,07844,22.02
26983,Internal Medicine,07849,14.845
26984,Internal Medicine,07849-2217,15.7
26985,Internal Medicine,07850,19.88
26986,Internal Medicine,07853,99.06
26987,Internal Medicine,07857,69.0
26988,Internal Medicine,07860,12.84
26989,Internal Medicine,07860-1004,18.65
26990,Internal Medicine,07860-2769,16.005
26991,Internal Medicine,07860-2772,15.25
26992,Internal Medicine,07860-9604,108.23
26993,Internal Medicine,07860-9605,8.75
26994,Internal Medicine,07866,15.18
26995,Internal Medicine,07866-3530,15.67
26996,Internal Medicine,07869,12.1
26997,Internal Medicine,07869-1925,17.3
26998,Internal Medicine,07869-2043,16.585
26999,Internal Medicine,07869-2046,19.05
27000,Internal Medicine,07869-3617,11.71
27001,Internal Medicine,07869-4453,17.375
27002,Internal Medicine,07871,14.355
27003,Internal Medicine,07871-1777,17.28
27004,Internal Medicine,07871-1919,15.79
27005,Internal Medicine,07874,1.57
27006,Internal Medicine,07876,15.11
27007,Internal Medicine,07876-1348,18.545
27008,Internal Medicine,07882,15.53
27009,Internal Medicine,07882-4098,19.27
27010,Internal Medicine,07901,13.95
27011,Internal Medicine,07901-1437,21.2
27012,Internal Medicine,07901-3533,15.54
27013,Internal Medicine,07901-3561,71.32
27014,Internal Medicine,07901-3570,20.62
27015,Internal Medicine,07901-4055,19.0
27016,Internal Medicine,07920,18.57
27017,Internal Medicine,07920-1418,23.44
27018,Internal Medicine,07920-3411,115.34
27019,Internal Medicine,07921,11.31
27020,Internal Medicine,07921-2612,50.5
27021,Internal Medicine,07922,16.71
27022,Internal Medicine,07922-1174,43.745
27023,Internal Medicine,07922-2104,20.51
27024,Internal Medicine,07924,13.315
27025,Internal Medicine,07924-2109,22.16
27026,Internal Medicine,07927,18.53
27027,Internal Medicine,07928,45.165
27028,Internal Medicine,07928-1343,13.275
27029,Internal Medicine,07930,13.25
27030,Internal Medicine,07930-2141,12.53
27031,Internal Medicine,07932,13.78
27032,Internal Medicine,07932-1405,17.59
27033,Internal Medicine,07932-1426,12.24
27034,Internal Medicine,07932-1764,18.58
27035,Internal Medicine,07932-2006,14.48
27036,Internal Medicine,07932-2145,17.01
27037,Internal Medicine,07932-2181,1.57
27038,Internal Medicine,07932-2222,12.31
27039,Internal Medicine,07936,14.545
27040,Internal Medicine,07936-1445,15.65
27041,Internal Medicine,07940,15.86
27042,Internal Medicine,07940-1150,1.57
27043,Internal Medicine,07945,15.67
27044,Internal Medicine,07945-1604,22.75
27045,Internal Medicine,07950,344.0
27046,Internal Medicine,07950-1200,86.86
27047,Internal Medicine,07950-2519,10.76
27048,Internal Medicine,07960,15.57
27049,Internal Medicine,07960-5377,73.365
27050,Internal Medicine,07960-6092,18.45
27051,Internal Medicine,07960-6097,13.14
27052,Internal Medicine,07960-6136,15.47
27053,Internal Medicine,07960-6392,19.47
27054,Internal Medicine,07960-7310,21.2
27055,Internal Medicine,07960-7336,17.92
27056,Internal Medicine,07960-7337,15.2
27057,Internal Medicine,07961,17.84
27058,Internal Medicine,07962,22.075
27059,Internal Medicine,07974,15.39
27060,Internal Medicine,07974-1547,13.01
27061,Internal Medicine,07980,19.23
27062,Internal Medicine,08002,13.54
27063,Internal Medicine,08002-1592,85.08
27064,Internal Medicine,08003,2.93
27065,Internal Medicine,08003-1115,57.405
27066,Internal Medicine,08003-2043,115.15
27067,Internal Medicine,08003-2177,6.76
27068,Internal Medicine,08003-3736,11.54
27069,Internal Medicine,08004,11.62
27070,Internal Medicine,08005,14.93
27071,Internal Medicine,08005-2164,13.91
27072,Internal Medicine,08005-2165,15.075
27073,Internal Medicine,08007,12.93
27074,Internal Medicine,08008,17.405
27075,Internal Medicine,08009-1622,23.175
27076,Internal Medicine,08009-2032,10.0
27077,Internal Medicine,08012,14.71
27078,Internal Medicine,08012-1453,69.95
27079,Internal Medicine,08012-1750,16.53
27080,Internal Medicine,08012-1777,13.675
27081,Internal Medicine,08012-2015,13.05
27082,Internal Medicine,08012-2016,13.64
27083,Internal Medicine,08012-2453,22.14
27084,Internal Medicine,08012-3210,16.5
27085,Internal Medicine,08012-3910,24.5
27086,Internal Medicine,08012-4625,13.36
27087,Internal Medicine,08015,31.395
27088,Internal Medicine,08015-1705,19.55
27089,Internal Medicine,08016,6.06
27090,Internal Medicine,08016-3645,17.79
27091,Internal Medicine,08021,9.94
27092,Internal Medicine,08021-2769,12.72
27093,Internal Medicine,08021-4158,19.48
27094,Internal Medicine,08022,10.6
27095,Internal Medicine,08028,11.26
27096,Internal Medicine,08028-1443,2.355
27097,Internal Medicine,08028-3010,13.89
27098,Internal Medicine,08030,12.91
27099,Internal Medicine,08031,10.05
27100,Internal Medicine,08033,2.5
27101,Internal Medicine,08033-1749,14.26
27102,Internal Medicine,08034,16.74
27103,Internal Medicine,08034-1919,25.82
27104,Internal Medicine,08034-2579,81.42
27105,Internal Medicine,08034-2600,10.8
27106,Internal Medicine,08034-2624,136.01
27107,Internal Medicine,08034-2945,17.24
27108,Internal Medicine,08034-3200,11.77
27109,Internal Medicine,08034-3213,13.425
27110,Internal Medicine,08035,13.84
27111,Internal Medicine,08035-1703,13.6
27112,Internal Medicine,08035-1715,20.29
27113,Internal Medicine,08035-1761,19.625
27114,Internal Medicine,08036,15.025
27115,Internal Medicine,08037,14.49
27116,Internal Medicine,08037-1873,78.16
27117,Internal Medicine,08043,16.1
27118,Internal Medicine,08043-0598,2.88
27119,Internal Medicine,08043-1412,11.725
27120,Internal Medicine,08043-1559,99.0
27121,Internal Medicine,08043-2468,12.0
27122,Internal Medicine,08043-4424,18.23
27123,Internal Medicine,08043-4451,14.12
27124,Internal Medicine,08043-4637,22.22
27125,Internal Medicine,08043-9544,20.925
27126,Internal Medicine,08043-9612,16.55
27127,Internal Medicine,08046,16.2
27128,Internal Medicine,08046-1104,11.01
27129,Internal Medicine,08046-1110,12.13
27130,Internal Medicine,08046-1262,11.44
27131,Internal Medicine,08048,11.075
27132,Internal Medicine,08050,15.63
27133,Internal Medicine,08050-1520,60.23
27134,Internal Medicine,08050-2483,107.2
27135,Internal Medicine,08051,12.0
27136,Internal Medicine,08053,15.77
27137,Internal Medicine,08053-1769,24.84
27138,Internal Medicine,08053-1782,1.57
27139,Internal Medicine,08053-2345,6.935
27140,Internal Medicine,08053-3213,16.775
27141,Internal Medicine,08053-3402,16.94
27142,Internal Medicine,08053-3425,18.795
27143,Internal Medicine,08053-4112,2.88
27144,Internal Medicine,08053-4142,2.88
27145,Internal Medicine,08054,12.625
27146,Internal Medicine,08054-3419,16.52
27147,Internal Medicine,08054-6402,17.83
27148,Internal Medicine,08055,13.49
27149,Internal Medicine,08055-1352,24.09
27150,Internal Medicine,08056,16.63
27151,Internal Medicine,08056-1236,71.95
27152,Internal Medicine,08057,15.04
27153,Internal Medicine,08057-1143,17.1
27154,Internal Medicine,08057-1665,39.42
27155,Internal Medicine,08057-2924,14.02
27156,Internal Medicine,08057-3306,17.715
27157,Internal Medicine,08057-3853,11.01
27158,Internal Medicine,08060,12.55
27159,Internal Medicine,08060-2039,21.52
27160,Internal Medicine,08060-2055,1.57
27161,Internal Medicine,08061,10.79
27162,Internal Medicine,08062,18.395
27163,Internal Medicine,08062-2671,54.81
27164,Internal Medicine,08062-4637,2.88
27165,Internal Medicine,08064,11.58
27166,Internal Medicine,08068-1537,30.02
27167,Internal Medicine,08069,13.875
27168,Internal Medicine,08069-2936,49.83
27169,Internal Medicine,08069-3400,15.47
27170,Internal Medicine,08070,16.1
27171,Internal Medicine,08071,102.585
27172,Internal Medicine,08071-1047,13.74
27173,Internal Medicine,08075,13.83
27174,Internal Medicine,08075-1272,38.53
27175,Internal Medicine,08075-1715,12.88
27176,Internal Medicine,08075-2407,112.13
27177,Internal Medicine,08077,12.0
27178,Internal Medicine,08078,14.47
27179,Internal Medicine,08079,21.87
27180,Internal Medicine,08079-2055,2.88
27181,Internal Medicine,08080,15.16
27182,Internal Medicine,08081,13.255
27183,Internal Medicine,08081-1777,11.93
27184,Internal Medicine,08081-1800,15.55
27185,Internal Medicine,08081-1824,11.835
27186,Internal Medicine,08081-4147,13.36
27187,Internal Medicine,08081-9565,2.88
27188,Internal Medicine,08081-9625,101.56
27189,Internal Medicine,08083,13.03
27190,Internal Medicine,08083-0040,2.88
27191,Internal Medicine,08083-1105,14.155
27192,Internal Medicine,08084,11.54
27193,Internal Medicine,08084-1301,11.43
27194,Internal Medicine,08084-1322,88.21
27195,Internal Medicine,08084-1327,108.225
27196,Internal Medicine,08084-1354,73.1
27197,Internal Medicine,08084-1500,88.21
27198,Internal Medicine,08085,20.31
27199,Internal Medicine,08086,13.05
27200,Internal Medicine,08086-0037,15.0
27201,Internal Medicine,08086-2139,2.88
27202,Internal Medicine,08090,16.5
27203,Internal Medicine,08090-1950,10.98
27204,Internal Medicine,08094,17.95
27205,Internal Medicine,08096,11.675
27206,Internal Medicine,08096-1611,99.21
27207,Internal Medicine,08096-1630,13.38
27208,Internal Medicine,08096-1695,12.84
27209,Internal Medicine,08096-1862,12.0
27210,Internal Medicine,08096-2713,13.99
27211,Internal Medicine,08096-3767,21.08
27212,Internal Medicine,08096-3768,13.985
27213,Internal Medicine,08097,11.24
27214,Internal Medicine,08097-1253,2.88
