,speciality,f_zip_code,median_payment
14404,Internal Medicine,53959,14.11
14405,Internal Medicine,53963,10.1
14406,Internal Medicine,5401,13.97
14407,Internal Medicine,5401.0,39.27
14408,Internal Medicine,54017,78.95
14409,Internal Medicine,54022,10.21
14410,Internal Medicine,5403,12.835
14411,Internal Medicine,5405,13.425
14412,Internal Medicine,54115,9.775
14413,Internal Medicine,54143,16.3
14414,Internal Medicine,54153,13.44
14415,Internal Medicine,54154,14.78
14416,Internal Medicine,54220,48.41
14417,Internal Medicine,54234,150.0
14418,Internal Medicine,54235,45.88
14419,Internal Medicine,54241,11.53
14420,Internal Medicine,54301,14.44
14421,Internal Medicine,54303,15.72
14422,Internal Medicine,54305,66.71
14423,Internal Medicine,54311,18.4
14424,Internal Medicine,54313,10.96
14425,Internal Medicine,54313.0,13.145
14426,Internal Medicine,54401,13.87
14427,Internal Medicine,54401.0,1.02
14428,Internal Medicine,54402,31.5
14429,Internal Medicine,54403,12.21
14430,Internal Medicine,54409,15.65
14431,Internal Medicine,54409.0,1.46
14432,Internal Medicine,54421,18.64
14433,Internal Medicine,54424,15.42
14434,Internal Medicine,54428,29.52
14435,Internal Medicine,54449,15.22
14436,Internal Medicine,54451,12.67
14437,Internal Medicine,54455,13.13
14438,Internal Medicine,54467,10.45
14439,Internal Medicine,54476,12.18
14440,Internal Medicine,54476.0,10.22
14441,Internal Medicine,54481,17.05
14442,Internal Medicine,54482,14.51
14443,Internal Medicine,54494,13.26
14444,Internal Medicine,54501,12.4
14445,Internal Medicine,54501.0,10.28
14446,Internal Medicine,54520,12.52
14447,Internal Medicine,54534,9.9
14448,Internal Medicine,54548,55.0
14449,Internal Medicine,54548.0,288.0
14450,Internal Medicine,54552,20.89
14451,Internal Medicine,54562,12.04
14452,Internal Medicine,54568,11.475
14453,Internal Medicine,54601,15.91
14454,Internal Medicine,54650,136.04
14455,Internal Medicine,54701,14.8
14456,Internal Medicine,54701.0,7.13
14457,Internal Medicine,54703,20.42
14458,Internal Medicine,54729,14.36
14459,Internal Medicine,54729.0,0.805
14460,Internal Medicine,54736,7.655
14461,Internal Medicine,54768,16.15
14462,Internal Medicine,54773,23.36
14463,Internal Medicine,54829,1000.0
14464,Internal Medicine,54868,13.25
14465,Internal Medicine,54880,36.58
14466,Internal Medicine,54901,11.705
14467,Internal Medicine,54902,17.19
14468,Internal Medicine,54904,15.585
14469,Internal Medicine,54911,78.25
14470,Internal Medicine,54915,16.81
14471,Internal Medicine,54923,12.84
14472,Internal Medicine,54923.0,7.75
14473,Internal Medicine,54935,13.07
14474,Internal Medicine,54941,15.88
14475,Internal Medicine,54952,6.06
14476,Internal Medicine,54956,18.085
14477,Internal Medicine,54961,52.91
14478,Internal Medicine,54963,1935.0
14479,Internal Medicine,54971,13.36
14480,Internal Medicine,55014,94.47
14481,Internal Medicine,55101,17.27
14482,Internal Medicine,55102,51.92
14483,Internal Medicine,55103,14.31
14484,Internal Medicine,55104,31.5
14485,Internal Medicine,55105,89.28
14486,Internal Medicine,55107,11.8
14487,Internal Medicine,55108,9.25
14488,Internal Medicine,55109,12.87
14489,Internal Medicine,55112,30.13
14490,Internal Medicine,55114,26.83
14491,Internal Medicine,55116,11.26
14492,Internal Medicine,55117,16.52
14493,Internal Medicine,55122,19.1
14494,Internal Medicine,55123,11.88
14495,Internal Medicine,55124,47.91
14496,Internal Medicine,55125,63.385
14497,Internal Medicine,55127,8.87
14498,Internal Medicine,55130,84.39
14499,Internal Medicine,55305,22.04
14500,Internal Medicine,55313,47.3
14501,Internal Medicine,55337,200.0
14502,Internal Medicine,55343,60.87
14503,Internal Medicine,55362,69.51
14504,Internal Medicine,55369,15.0
14505,Internal Medicine,55379,12.47
14506,Internal Medicine,55402,16.57
14507,Internal Medicine,55403,13.935
14508,Internal Medicine,55404,190.625
14509,Internal Medicine,55407,19.84
14510,Internal Medicine,55408,47.75
14511,Internal Medicine,55413,78.69
14512,Internal Medicine,55414,1050.405
14513,Internal Medicine,55415,23.005
14514,Internal Medicine,55416,90.49
14515,Internal Medicine,55417,24.0
14516,Internal Medicine,55420,45.75
14517,Internal Medicine,55422,41.24
14518,Internal Medicine,55425,41.55
14519,Internal Medicine,55426,250.0
14520,Internal Medicine,55429,16.61
14521,Internal Medicine,55430,180.435
14522,Internal Medicine,55431,100.0
14523,Internal Medicine,55432,15.22
14524,Internal Medicine,55433,124.75
14525,Internal Medicine,55435,22.09
14526,Internal Medicine,55441,12.6
14527,Internal Medicine,55446,501.385
14528,Internal Medicine,55454,45.1
14529,Internal Medicine,55455,45.93
14530,Internal Medicine,55485,10.26
14531,Internal Medicine,55746,10.93
14532,Internal Medicine,55767,11.61
14533,Internal Medicine,55792,15.64
14534,Internal Medicine,55802,11.005
14535,Internal Medicine,55805,13.32
14536,Internal Medicine,55812,59.94
14537,Internal Medicine,55901,10.35
14538,Internal Medicine,55902,478.665
14539,Internal Medicine,55905,20.04
14540,Internal Medicine,55987,28.69
14541,Internal Medicine,56001,12.905
14542,Internal Medicine,56002,122.25
14543,Internal Medicine,56073,11.52
14544,Internal Medicine,56172,10.14
14545,Internal Medicine,56183,11.97
14546,Internal Medicine,56187,11.58
14547,Internal Medicine,56201,14.45
14548,Internal Medicine,56201.0,3.17
14549,Internal Medicine,56258,10.67
14550,Internal Medicine,56267,2.0
14551,Internal Medicine,56303,19.65
14552,Internal Medicine,56308,10.64
14553,Internal Medicine,56345,30.1
14554,Internal Medicine,56362,10.37
14555,Internal Medicine,56377,16.745
14556,Internal Medicine,56470,16.44
14557,Internal Medicine,56537,29.12
14558,Internal Medicine,56560,11.785
14559,Internal Medicine,56601,13.66
14560,Internal Medicine,56671,29.12
14561,Internal Medicine,56701,10.95
14562,Internal Medicine,56716,10.0
14563,Internal Medicine,57006,24.09
14564,Internal Medicine,5701,15.42
14565,Internal Medicine,57022,14.055
14566,Internal Medicine,57038,56.25
14567,Internal Medicine,57049,13.14
14568,Internal Medicine,57070,14.27
14569,Internal Medicine,57104,11.61
14570,Internal Medicine,57105,14.31
14571,Internal Medicine,57105.0,72.36
14572,Internal Medicine,57106,11.6
14573,Internal Medicine,57108,13.66
14574,Internal Medicine,57110,10.48
14575,Internal Medicine,57117,14.19
14576,Internal Medicine,57118,16.02
14577,Internal Medicine,57201,14.93
14578,Internal Medicine,57231,13.985
14579,Internal Medicine,57301,12.71
14580,Internal Medicine,57325,19.77
14581,Internal Medicine,57350,12.84
14582,Internal Medicine,57401,15.17
14583,Internal Medicine,57402,15.78
14584,Internal Medicine,57501,12.055
14585,Internal Medicine,5753,20.25
14586,Internal Medicine,57532,10.28
14587,Internal Medicine,57559,13.02
14588,Internal Medicine,57568,9.265
14589,Internal Medicine,57578,17.85
14590,Internal Medicine,57601,11.36
14591,Internal Medicine,57638,14.94
14592,Internal Medicine,57701,10.45
14593,Internal Medicine,57702,8.71
14594,Internal Medicine,57702.0,32.27
14595,Internal Medicine,57732,17.2
14596,Internal Medicine,57783,13.025
14597,Internal Medicine,58054,11.3
14598,Internal Medicine,58072,10.175
14599,Internal Medicine,58102,19.88
14600,Internal Medicine,58103,11.41
14601,Internal Medicine,58103.0,5.76
14602,Internal Medicine,58104,16.99
14603,Internal Medicine,58107,20.69
14604,Internal Medicine,58108,72.32
14605,Internal Medicine,58122,89.47
14606,Internal Medicine,58201,45.34
14607,Internal Medicine,58203,10.94
14608,Internal Medicine,58206,90.33
14609,Internal Medicine,58301,39.77
14610,Internal Medicine,58368,11.365
14611,Internal Medicine,58436,15.05
14612,Internal Medicine,58474,14.725
14613,Internal Medicine,58495,10.27
14614,Internal Medicine,58501,11.97
14615,Internal Medicine,58503,13.67
14616,Internal Medicine,58504,7.795
14617,Internal Medicine,58506,5.43
14618,Internal Medicine,58521,13.23
14619,Internal Medicine,5855,12.63
14620,Internal Medicine,58554,11.85
14621,Internal Medicine,58601,11.38
14622,Internal Medicine,58640,12.24
14623,Internal Medicine,58701,13.25
14624,Internal Medicine,58701.0,0.62
14625,Internal Medicine,58703,14.69
14626,Internal Medicine,58730,12.22
14627,Internal Medicine,58801,11.99
14628,Internal Medicine,59072,14.91
14629,Internal Medicine,59101,14.995
14630,Internal Medicine,59102,14.875
14631,Internal Medicine,59106,12.235
14632,Internal Medicine,59107,13.89
14633,Internal Medicine,59201,11.84
14634,Internal Medicine,59230,11.26
14635,Internal Medicine,59270,14.67
14636,Internal Medicine,59301,15.41
14637,Internal Medicine,59330,10.97
14638,Internal Medicine,59405,13.29
14639,Internal Medicine,59405.0,15.77
14640,Internal Medicine,59406,12.365
14641,Internal Medicine,59457,13.42
14642,Internal Medicine,59485,16.0
14643,Internal Medicine,59601,11.995
14644,Internal Medicine,59636,68.75
14645,Internal Medicine,59701,12.5
14646,Internal Medicine,59711,12.5
14647,Internal Medicine,59715,12.65
14648,Internal Medicine,59725,12.08
14649,Internal Medicine,59801,14.89
14650,Internal Medicine,59802,13.06
14651,Internal Medicine,59804,12.48
14652,Internal Medicine,59807,10.47
14653,Internal Medicine,59808,14.735
14654,Internal Medicine,59840,11.99
14655,Internal Medicine,59901,12.66
14656,Internal Medicine,59901.0,21.33
14657,Internal Medicine,59917,10.965
14658,Internal Medicine,59922,112.53
14659,Internal Medicine,59923,16.735
14660,Internal Medicine,59937,29.95
14661,Internal Medicine,60004,12.46
14662,Internal Medicine,60005,14.2
14663,Internal Medicine,60005.0,13.575
14664,Internal Medicine,60007,14.01
14665,Internal Medicine,60008,13.445
14666,Internal Medicine,6001,13.63
14667,Internal Medicine,6001.0,40.57
14668,Internal Medicine,60010,14.02
14669,Internal Medicine,60011,25.06
14670,Internal Medicine,60012,13.0
14671,Internal Medicine,60014,13.82
14672,Internal Medicine,60015,12.27
14673,Internal Medicine,60016,12.45
14674,Internal Medicine,60018,57.525
14675,Internal Medicine,6002,14.27
14676,Internal Medicine,60020,17.37
14677,Internal Medicine,60021,13.095
14678,Internal Medicine,60021.0,3.12
14679,Internal Medicine,60025,11.55
14680,Internal Medicine,60026,12.08
14681,Internal Medicine,60030,11.83
14682,Internal Medicine,60031,14.815
14683,Internal Medicine,60031.0,20.6
14684,Internal Medicine,60033,12.92
14685,Internal Medicine,60035,13.435
14686,Internal Medicine,60040,9.92
14687,Internal Medicine,60041,12.95
14688,Internal Medicine,60042,15.51
14689,Internal Medicine,60043,19.135
14690,Internal Medicine,60044,12.43
14691,Internal Medicine,60045,12.53
14692,Internal Medicine,60045.0,13.68
14693,Internal Medicine,60046,14.565
14694,Internal Medicine,60047,15.43
14695,Internal Medicine,60048,12.745
14696,Internal Medicine,60050,12.925
14697,Internal Medicine,60051,45.705
14698,Internal Medicine,60053,19.89
14699,Internal Medicine,60055,13.96
14700,Internal Medicine,60056,14.91
14701,Internal Medicine,60060,13.105
14702,Internal Medicine,60060.0,18.52
14703,Internal Medicine,60061,9.78
14704,Internal Medicine,60062,12.33
14705,Internal Medicine,60064,14.83
14706,Internal Medicine,60067,13.18
14707,Internal Medicine,60068,15.64
14708,Internal Medicine,60068.0,36.16
14709,Internal Medicine,60069,11.84
14710,Internal Medicine,60070,12.05
14711,Internal Medicine,60073,15.92
14712,Internal Medicine,60074,13.8
14713,Internal Medicine,60076,14.84
14714,Internal Medicine,60077,14.75
14715,Internal Medicine,60084,16.3
14716,Internal Medicine,60085,14.55
14717,Internal Medicine,60087,10.55
14718,Internal Medicine,60088,17.11
14719,Internal Medicine,60089,12.23
14720,Internal Medicine,60090,15.22
14721,Internal Medicine,60091,14.19
14722,Internal Medicine,60091.0,91.21
14723,Internal Medicine,60093,13.27
14724,Internal Medicine,60097,19.0
14725,Internal Medicine,60098,13.12
14726,Internal Medicine,60099,13.38
14727,Internal Medicine,601,90.83
14728,Internal Medicine,6010,13.03
14729,Internal Medicine,60101,13.84
14730,Internal Medicine,60101.0,14.05
14731,Internal Medicine,60102,12.58
14732,Internal Medicine,60102.0,15.88
14733,Internal Medicine,60103,15.34
14734,Internal Medicine,60105,19.94
14735,Internal Medicine,60106,16.195
14736,Internal Medicine,60107,14.57
14737,Internal Medicine,60108,14.55
14738,Internal Medicine,60110,12.94
14739,Internal Medicine,60112,12.735
14740,Internal Medicine,60115,14.705
14741,Internal Medicine,60118,16.3
14742,Internal Medicine,60120,13.6
14743,Internal Medicine,60123,13.125
14744,Internal Medicine,60126,16.02
14745,Internal Medicine,60130,12.9
14746,Internal Medicine,60131,14.64
14747,Internal Medicine,60133,14.98
14748,Internal Medicine,60134,14.67
14749,Internal Medicine,60137,13.89
14750,Internal Medicine,60139,13.95
14751,Internal Medicine,60141,110.19
14752,Internal Medicine,60142,13.63
14753,Internal Medicine,60143,11.01
14754,Internal Medicine,60148,15.36
14755,Internal Medicine,60152,10.63
14756,Internal Medicine,60153,19.0
14757,Internal Medicine,60153.0,11.84
14758,Internal Medicine,60154,13.79
14759,Internal Medicine,60155,17.11
14760,Internal Medicine,60156,44.995
14761,Internal Medicine,60160,16.57
14762,Internal Medicine,60160.0,13.07
14763,Internal Medicine,60162,20.245
14764,Internal Medicine,60164,13.98
14765,Internal Medicine,60168,6.085
14766,Internal Medicine,60169,14.18
14767,Internal Medicine,60172,35.53
14768,Internal Medicine,60173,15.22
14769,Internal Medicine,60174,13.43
14770,Internal Medicine,60174.0,8.55
14771,Internal Medicine,60175,25.99
14772,Internal Medicine,60176,20.68
14773,Internal Medicine,60177,15.395
14774,Internal Medicine,60178,14.5
14775,Internal Medicine,60178.0,15.21
14776,Internal Medicine,60181,14.605
14777,Internal Medicine,60185,14.62
14778,Internal Medicine,60187,12.715
14779,Internal Medicine,60188,13.1
14780,Internal Medicine,60189,12.925
14781,Internal Medicine,60190,14.645
14782,Internal Medicine,60191,15.125
14783,Internal Medicine,60192,12.395
14784,Internal Medicine,60193,10.76
14785,Internal Medicine,60194,12.6
14786,Internal Medicine,60195,14.225
14787,Internal Medicine,60197,13.93
14788,Internal Medicine,602,16.425
14789,Internal Medicine,60201,14.04
14790,Internal Medicine,60202,14.86
14791,Internal Medicine,60203,12.335
14792,Internal Medicine,60208,12.47
14793,Internal Medicine,6026,11.82
14794,Internal Medicine,6029,17.84
14795,Internal Medicine,603,19.01
14796,Internal Medicine,6030,15.195
14797,Internal Medicine,6030.0,111.655
14798,Internal Medicine,60301,13.31
14799,Internal Medicine,60302,15.405
14800,Internal Medicine,60302.0,12.36
14801,Internal Medicine,60304,14.93
14802,Internal Medicine,60305,13.31
14803,Internal Medicine,60312,69.95
14804,Internal Medicine,6032,14.835
14805,Internal Medicine,6033,11.51
14806,Internal Medicine,60332,18.195
14807,Internal Medicine,6035,17.07
14808,Internal Medicine,6037,15.84
14809,Internal Medicine,6040,15.0
14810,Internal Medicine,60402,16.415
14811,Internal Medicine,60403,10.06
14812,Internal Medicine,60404,9.75
14813,Internal Medicine,60406,10.15
14814,Internal Medicine,60409,9.99
14815,Internal Medicine,60410,14.92
14816,Internal Medicine,60411,14.54
14817,Internal Medicine,60412,12.79
14818,Internal Medicine,60415,11.33
14819,Internal Medicine,60416,10.635
14820,Internal Medicine,60419,18.6
14821,Internal Medicine,6042,14.8
14822,Internal Medicine,60420,9.355
14823,Internal Medicine,60422,15.88
14824,Internal Medicine,60423,15.93
14825,Internal Medicine,60426,14.845
14826,Internal Medicine,60426.0,20.175
14827,Internal Medicine,60429,13.21
14828,Internal Medicine,60430,15.085
14829,Internal Medicine,60431,49.67
14830,Internal Medicine,60432,17.76
14831,Internal Medicine,60433,14.96
14832,Internal Medicine,60435,11.93
14833,Internal Medicine,60436,19.78
14834,Internal Medicine,60439,13.565
14835,Internal Medicine,60440,13.19
14836,Internal Medicine,60441,12.77
14837,Internal Medicine,60442,35.825
14838,Internal Medicine,60443,11.61
14839,Internal Medicine,60444,21.155
14840,Internal Medicine,60445,14.16
14841,Internal Medicine,60446,12.02
14842,Internal Medicine,60448,102.33
14843,Internal Medicine,60449,12.21
14844,Internal Medicine,60450,10.72
14845,Internal Medicine,60451,13.25
14846,Internal Medicine,60452,13.37
14847,Internal Medicine,60452.0,15.43
14848,Internal Medicine,60453,12.355
14849,Internal Medicine,60453.0,14.68
14850,Internal Medicine,60457,12.17
14851,Internal Medicine,60458,15.95
14852,Internal Medicine,60459,13.375
14853,Internal Medicine,60461,14.33
14854,Internal Medicine,60461.0,58.9
14855,Internal Medicine,60462,10.535
14856,Internal Medicine,60463,11.41
14857,Internal Medicine,60464,13.015
14858,Internal Medicine,60465,14.52
14859,Internal Medicine,60466,13.07
14860,Internal Medicine,60467,21.975
14861,Internal Medicine,60467.0,10.65
14862,Internal Medicine,60473,13.18
14863,Internal Medicine,60475,11.22
14864,Internal Medicine,60477,13.02
14865,Internal Medicine,60477.0,9.0
14866,Internal Medicine,60480,15.235
14867,Internal Medicine,60481,14.405
14868,Internal Medicine,60487,6.99
14869,Internal Medicine,60490,7.11
14870,Internal Medicine,60491,5.72
14871,Internal Medicine,60491.0,95.72
14872,Internal Medicine,60499,23.555
14873,Internal Medicine,605,18.04
14874,Internal Medicine,60501,89.135
14875,Internal Medicine,60501.0,120.0
14876,Internal Medicine,60502,12.49
14877,Internal Medicine,60504,13.74
14878,Internal Medicine,60505,15.855
